old_gene	new_gene	reciprocal_best	old_to_new_pident	old_to_new_qcov	old_to_new_scov	old_to_new_bitscore	new_to_old_pident	new_to_old_qcov	new_to_old_scov	new_to_old_bitscore	new_protein_accession	old_to_new_title
B9J08_000188		False	100	100	100	1482						KAK8440853.1 pre-mRNA-splicing factor ATP-dependent RNA helicase PRP43 [Candidozyma auris]
B9J08_000189	B9J08_02148	True	100	100	100	1125	100	100	100	1125	KAK8440854.1	KAK8440854.1 hypothetical protein B9J08_02148 [Candidozyma auris]
B9J08_000190	B9J08_02149	True	100	100	100	2118	100	100	100	2118	KAK8440855.1	KAK8440855.1 hypothetical protein B9J08_02149 [Candidozyma auris]
B9J08_000192		False	100	100	100	2381						KAK8440856.1 DNA-directed RNA polymerase I subunit RPA2 [Candidozyma auris]
B9J08_000193	B9J08_02152	True	100	100	100	441	100	100	100	441	KAK8440857.1	KAK8440857.1 hypothetical protein B9J08_02152 [Candidozyma auris]
B9J08_000194	B9J08_02153	True	100	84.0	84.0	699	100	84.0	84.0	699	KAK8440858.1	KAK8440858.1 hypothetical protein B9J08_02153 [Candidozyma auris]
B9J08_000195	B9J08_02154	True	100	100	100	742	100	100	100	742	KAK8440859.1	KAK8440859.1 hypothetical protein B9J08_02154 [Candidozyma auris]
B9J08_000196	B9J08_02155	True	100	100	100	1483	100	100	100	1483	KAK8440860.1	KAK8440860.1 hypothetical protein B9J08_02155 [Candidozyma auris]
B9J08_000197	B9J08_02156	True	100	100	100	1413	100	100	100	1413	KAK8440861.1	KAK8440861.1 hypothetical protein B9J08_02156 [Candidozyma auris]
B9J08_000198	B9J08_02157	True	100	100	100	772	100	100	100	772	KAK8440862.1	KAK8440862.1 hypothetical protein B9J08_02157 [Candidozyma auris]
B9J08_000199	B9J08_02158	True	100	100	100	1414	100	100	100	1414	KAK8440863.1	KAK8440863.1 hypothetical protein B9J08_02158 [Candidozyma auris]
B9J08_000200		False	100	100	100	1889						KAK8440864.1 leucine-tRNA ligase [Candidozyma auris]
B9J08_000201	B9J08_02160	True	100	100	100	1420	100	100	100	1420	KAK8440865.1	KAK8440865.1 hypothetical protein B9J08_02160 [Candidozyma auris]
B9J08_000202	B9J08_02161	True	100	100	100	1274	100	100	100	1274	KAK8440866.1	KAK8440866.1 hypothetical protein B9J08_02161 [Candidozyma auris]
B9J08_000203		False	100	100	100	361						KAK8440867.1 40S ribosomal protein S9-A [Candidozyma auris]
B9J08_000204	B9J08_02163	True	100	100	100	1229	100	100	100	1229	KAK8440868.1	KAK8440868.1 hypothetical protein B9J08_02163 [Candidozyma auris]
B9J08_000205	B9J08_02164	True	100	100	100	604	100	100	100	604	KAK8440869.1	KAK8440869.1 hypothetical protein B9J08_02164 [Candidozyma auris]
B9J08_000206	B9J08_02165	True	100	100	100	1564	100	100	100	1564	KAK8440870.1	KAK8440870.1 hypothetical protein B9J08_02165 [Candidozyma auris]
B9J08_000207	B9J08_02166	True	100	62.7	62.7	246	100	62.7	62.7	246	KAK8440871.1	KAK8440871.1 hypothetical protein B9J08_02166 [Candidozyma auris]
B9J08_000208	B9J08_02167	True	100	100	100	575	100	100	100	575	KAK8440872.1	KAK8440872.1 hypothetical protein B9J08_02167 [Candidozyma auris]
B9J08_000209		False	100	100	100	124						KAK8440873.1 60S acidic ribosomal protein P1-B [Candidozyma auris]
B9J08_000210	B9J08_02169	True	100	100	100	347	100	100	100	347	KAK8440874.1	KAK8440874.1 hypothetical protein B9J08_02169 [Candidozyma auris]
B9J08_000211	B9J08_02170	True	100	100	100	379	100	100	100	379	KAK8440875.1	KAK8440875.1 hypothetical protein B9J08_02170 [Candidozyma auris]
B9J08_000213	B9J08_02172	True	100	100	100	1437	100	100	100	1437	KAK8440876.1	KAK8440876.1 hypothetical protein B9J08_02172 [Candidozyma auris]
B9J08_000214	B9J08_02173	True	100	100	100	1690	100	100	100	1690	KAK8440877.1	KAK8440877.1 hypothetical protein B9J08_02173 [Candidozyma auris]
B9J08_000215		False	100	100	100	154						KAK8440878.1 DNA-directed RNA polymerase I, II, and III subunit RPABC5 [Candidozyma auris]
B9J08_000216	B9J08_02175	True	100	100	100	1144	100	100	100	1144	KAK8440879.1	KAK8440879.1 hypothetical protein B9J08_02175 [Candidozyma auris]
B9J08_000217		False	100	100	100	716						KAK8440880.1 ribosomal protein L27 [Candidozyma auris]
B9J08_000220	B9J08_02179	True	100	100	100	947	100	100	100	947	KAK8440881.1	KAK8440881.1 hypothetical protein B9J08_02179 [Candidozyma auris]
B9J08_000221	B9J08_02180	True	100	100	100	337	100	100	100	337	KAK8440882.1	KAK8440882.1 hypothetical protein B9J08_02180 [Candidozyma auris]
B9J08_000222	B9J08_02181	True	100	100	100	1120	100	100	100	1120	KAK8440883.1	KAK8440883.1 hypothetical protein B9J08_02181 [Candidozyma auris]
B9J08_000223		False	100	100	100	794						KAK8440884.1 GTP-binding protein YchF [Candidozyma auris]
B9J08_000224	B9J08_02183	True	100	100	100	498	100	100	100	498	KAK8440885.1	KAK8440885.1 hypothetical protein B9J08_02183 [Candidozyma auris]
B9J08_000225	B9J08_02184	True	100	100	100	511	100	100	100	511	KAK8440886.1	KAK8440886.1 hypothetical protein B9J08_02184 [Candidozyma auris]
B9J08_000226	B9J08_02185	True	100	100	100	734	100	100	100	734	KAK8440887.1	KAK8440887.1 hypothetical protein B9J08_02185 [Candidozyma auris]
B9J08_000227	B9J08_02186	True	100	100	100	268	100	100	100	268	KAK8440888.1	KAK8440888.1 hypothetical protein B9J08_02186 [Candidozyma auris]
B9J08_000228	B9J08_02187	True	100	100	100	2547	100	100	100	2547	KAK8440889.1	KAK8440889.1 hypothetical protein B9J08_02187 [Candidozyma auris]
B9J08_000229		False	100	100	100	706						KAK8440890.1 3-isopropylmalate dehydrogenase [Candidozyma auris]
B9J08_000230		False	100	100	100	906						KAK8440891.1 cysteine desulfurase, mitochondrial [Candidozyma auris]
B9J08_000231	B9J08_02190	True	100	100	100	545	100	100	100	545	KAK8440892.1	KAK8440892.1 hypothetical protein B9J08_02190 [Candidozyma auris]
B9J08_000232	B9J08_02191	True	100	100	100	756	100	100	100	756	KAK8440893.1	KAK8440893.1 hypothetical protein B9J08_02191 [Candidozyma auris]
B9J08_000233	B9J08_02192	True	100	100	100	486	100	100	100	486	KAK8440894.1	KAK8440894.1 hypothetical protein B9J08_02192 [Candidozyma auris]
B9J08_000234	B9J08_02193	True	100	100	100	1519	100	100	100	1519	KAK8440895.1	KAK8440895.1 hypothetical protein B9J08_02193 [Candidozyma auris]
B9J08_000235	B9J08_02194	True	100	100	100	537	100	100	100	537	KAK8440896.1	KAK8440896.1 hypothetical protein B9J08_02194 [Candidozyma auris]
B9J08_000236	B9J08_02195	True	100	100	100	624	100	100	100	624	KAK8440897.1	KAK8440897.1 hypothetical protein B9J08_02195 [Candidozyma auris]
B9J08_000237	B9J08_02196	True	100	100	100	1160	100	100	100	1160	KAK8440898.1	KAK8440898.1 hypothetical protein B9J08_02196 [Candidozyma auris]
B9J08_000238	B9J08_02197	True	100	100	100	312	100	100	100	312	KAK8440899.1	KAK8440899.1 hypothetical protein B9J08_02197 [Candidozyma auris]
B9J08_000239	B9J08_02198	True	100	100	100	414	100	100	100	414	KAK8440900.1	KAK8440900.1 hypothetical protein B9J08_02198 [Candidozyma auris]
B9J08_000240	B9J08_02199	True	100	100	100	657	100	100	100	657	KAK8440901.1	KAK8440901.1 hypothetical protein B9J08_02199 [Candidozyma auris]
B9J08_000241	B9J08_02200	True	100	100	100	1051	100	100	100	1051	KAK8440902.1	KAK8440902.1 hypothetical protein B9J08_02200 [Candidozyma auris]
B9J08_000242	B9J08_02201	True	100	100	100	833	100	100	100	833	KAK8440903.1	KAK8440903.1 hypothetical protein B9J08_02201 [Candidozyma auris]
B9J08_000243	B9J08_02202	True	100	100	100	420	100	100	100	420	KAK8440904.1	KAK8440904.1 hypothetical protein B9J08_02202 [Candidozyma auris]
B9J08_000244	B9J08_02203	True	100	100	100	1249	100	100	100	1249	KAK8440905.1	KAK8440905.1 hypothetical protein B9J08_02203 [Candidozyma auris]
B9J08_000245	B9J08_02204	True	100	100	100	1062	100	100	100	1062	KAK8440906.1	KAK8440906.1 hypothetical protein B9J08_02204 [Candidozyma auris]
B9J08_000246	B9J08_02205	True	100	100	100	1253	100	100	100	1253	KAK8440907.1	KAK8440907.1 hypothetical protein B9J08_02205 [Candidozyma auris]
B9J08_000247	B9J08_02206	True	100	100	100	457	100	100	100	457	KAK8440908.1	KAK8440908.1 hypothetical protein B9J08_02206 [Candidozyma auris]
B9J08_000248	B9J08_02207	True	100	100	100	760	100	100	100	760	KAK8440909.1	KAK8440909.1 hypothetical protein B9J08_02207 [Candidozyma auris]
B9J08_000249	B9J08_02208	True	100	100	100	804	100	100	100	804	KAK8440910.1	KAK8440910.1 hypothetical protein B9J08_02208 [Candidozyma auris]
B9J08_000250	B9J08_02209	True	100	100	100	907	100	100	100	907	KAK8440911.1	KAK8440911.1 hypothetical protein B9J08_02209 [Candidozyma auris]
B9J08_000251	B9J08_02210	True	100	100	100	926	100	100	100	926	KAK8440912.1	KAK8440912.1 hypothetical protein B9J08_02210 [Candidozyma auris]
B9J08_000252	B9J08_02211	True	100	100	100	606	100	100	100	606	KAK8440913.1	KAK8440913.1 hypothetical protein B9J08_02211 [Candidozyma auris]
B9J08_000253	B9J08_02212	True	100	100	100	892	100	100	100	892	KAK8440914.1	KAK8440914.1 hypothetical protein B9J08_02212 [Candidozyma auris]
B9J08_000254		False	100	100	100	258						KAK8440915.1 40S ribosomal protein S17-B [Candidozyma auris]
B9J08_000255		False	100	100	100	884						KAK8440916.1 transcriptional adapter 2 [Candidozyma auris]
B9J08_000256	B9J08_02215	True	100	100	100	577	100	100	100	577	KAK8440917.1	KAK8440917.1 hypothetical protein B9J08_02215 [Candidozyma auris]
B9J08_000257	B9J08_02216	True	100	100	100	763	100	100	100	763	KAK8440918.1	KAK8440918.1 hypothetical protein B9J08_02216 [Candidozyma auris]
B9J08_000258	B9J08_02217	True	100	100	100	293	100	100	100	293	KAK8440919.1	KAK8440919.1 hypothetical protein B9J08_02217 [Candidozyma auris]
B9J08_000259	B9J08_02218	True	100	100	100	363	100	100	100	363	KAK8440920.1	KAK8440920.1 hypothetical protein B9J08_02218 [Candidozyma auris]
B9J08_000260	B9J08_02219	True	100	100	100	1219	100	100	100	1219	KAK8440921.1	KAK8440921.1 hypothetical protein B9J08_02219 [Candidozyma auris]
B9J08_000261	B9J08_02220	True	100	100	100	1009	100	100	100	1009	KAK8440922.1	KAK8440922.1 hypothetical protein B9J08_02220 [Candidozyma auris]
B9J08_000262		False	100	100	100	759						KAK8440923.1 calcium/proton exchanger [Candidozyma auris]
B9J08_000263	B9J08_02222	True	100	100	100	534	100	100	100	534	KAK8440924.1	KAK8440924.1 hypothetical protein B9J08_02222 [Candidozyma auris]
B9J08_000264		False	100	100	100	1056						KAK8440925.1 T-complex protein 1 subunit alpha [Candidozyma auris]
B9J08_000266	B9J08_02225	True	100	100	100	658	100	100	100	658	KAK8440926.1	KAK8440926.1 hypothetical protein B9J08_02225 [Candidozyma auris]
B9J08_000267	B9J08_02226	True	100	100	100	817	100	100	100	817	KAK8440927.1	KAK8440927.1 hypothetical protein B9J08_02226 [Candidozyma auris]
B9J08_000268	B9J08_02227	True	100	100	100	383	100	100	100	383	KAK8440928.1	KAK8440928.1 hypothetical protein B9J08_02227 [Candidozyma auris]
B9J08_000269		False	100	100	100	392						KAK8440929.1 cell division control protein 42 [Candidozyma auris]
B9J08_000270	B9J08_02229	True	100	100	100	1066	100	100	100	1066	KAK8440930.1	KAK8440930.1 hypothetical protein B9J08_02229 [Candidozyma auris]
B9J08_000271	B9J08_02230	True	100	100	100	287	100	100	100	287	KAK8440931.1	KAK8440931.1 hypothetical protein B9J08_02230 [Candidozyma auris]
B9J08_000272		False	100	100	100	351						KAK8440932.1 clathrin-associated protein AP-3 complex component APS3 [Candidozyma auris]
B9J08_000273		False	100	100	100	923						KAK8440933.1 kynureninase [Candidozyma auris]
B9J08_000274		False	100	100	100	850						KAK8440934.1 enolase 2 [Candidozyma auris]
B9J08_000275	B9J08_02234	True	100	100	100	548	100	100	100	548	KAK8440935.1	KAK8440935.1 hypothetical protein B9J08_02234 [Candidozyma auris]
B9J08_000276		False	100	100	100	1264						KAK8440936.1 chaperone DnaK [Candidozyma auris]
B9J08_000277	B9J08_02236	True	100	100	100	996	100	100	100	996	KAK8440937.1	KAK8440937.1 hypothetical protein B9J08_02236 [Candidozyma auris]
B9J08_000278	B9J08_02237	True	100	100	100	575	100	100	100	575	KAK8440938.1	KAK8440938.1 hypothetical protein B9J08_02237 [Candidozyma auris]
B9J08_000279	B9J08_02238	True	100	100	100	323	100	100	100	323	KAK8440939.1	KAK8440939.1 hypothetical protein B9J08_02238 [Candidozyma auris]
B9J08_000280	B9J08_02239	True	100	100	100	288	100	100	100	288	KAK8440940.1	KAK8440940.1 hypothetical protein B9J08_02239 [Candidozyma auris]
B9J08_000281	B9J08_02240	True	100	100	100	850	100	100	100	850	KAK8440941.1	KAK8440941.1 hypothetical protein B9J08_02240 [Candidozyma auris]
B9J08_000282	B9J08_02241	True	100	100	100	742	100	100	100	742	KAK8440942.1	KAK8440942.1 hypothetical protein B9J08_02241 [Candidozyma auris]
B9J08_000283		False	100	100	100	294						KAK8440943.1 secondary thiamine-phosphate synthase enzyme [Candidozyma auris]
B9J08_000284	B9J08_02243	True	100	100	100	941	100	100	100	941	KAK8440944.1	KAK8440944.1 hypothetical protein B9J08_02243 [Candidozyma auris]
B9J08_000285	B9J08_02244	True	100	100	100	832	100	100	100	832	KAK8440945.1	KAK8440945.1 hypothetical protein B9J08_02244 [Candidozyma auris]
B9J08_000286	B9J08_02245	True	100	100	100	1768	100	100	100	1768	KAK8440946.1	KAK8440946.1 hypothetical protein B9J08_02245 [Candidozyma auris]
B9J08_000287	B9J08_02246	True	100	100	100	619	100	100	100	619	KAK8440947.1	KAK8440947.1 hypothetical protein B9J08_02246 [Candidozyma auris]
B9J08_000288	B9J08_02247	True	100	100	100	2154	100	100	100	2154	KAK8440948.1	KAK8440948.1 hypothetical protein B9J08_02247 [Candidozyma auris]
B9J08_000289	B9J08_02248	True	100	100	100	1966	100	100	100	1966	KAK8440949.1	KAK8440949.1 hypothetical protein B9J08_02248 [Candidozyma auris]
B9J08_000290	B9J08_02249	True	100	100	100	2738	100	100	100	2738	KAK8440950.1	KAK8440950.1 hypothetical protein B9J08_02249 [Candidozyma auris]
B9J08_000291	B9J08_02250	True	100	100	100	1226	100	100	100	1226	KAK8440951.1	KAK8440951.1 hypothetical protein B9J08_02250 [Candidozyma auris]
B9J08_000292	B9J08_02251	True	100	100	100	389	100	100	100	389	KAK8440952.1	KAK8440952.1 hypothetical protein B9J08_02251 [Candidozyma auris]
B9J08_000293	B9J08_02252	True	100	100	100	268	100	100	100	268	KAK8440953.1	KAK8440953.1 hypothetical protein B9J08_02252 [Candidozyma auris]
B9J08_000294	B9J08_02253	True	100	100	100	271	100	100	100	271	KAK8440954.1	KAK8440954.1 hypothetical protein B9J08_02253 [Candidozyma auris]
B9J08_000295	B9J08_02254	True	100	100	100	231	100	100	100	231	KAK8440955.1	KAK8440955.1 hypothetical protein B9J08_02254 [Candidozyma auris]
B9J08_000296	B9J08_02255	True	100	100	100	1647	100	100	100	1647	KAK8440956.1	KAK8440956.1 hypothetical protein B9J08_02255 [Candidozyma auris]
B9J08_000297	B9J08_02256	True	100	100	100	526	100	100	100	526	KAK8440957.1	KAK8440957.1 hypothetical protein B9J08_02256 [Candidozyma auris]
B9J08_000298	B9J08_02257	True	100	100	100	447	100	100	100	447	KAK8440958.1	KAK8440958.1 hypothetical protein B9J08_02257 [Candidozyma auris]
B9J08_000299	B9J08_02258	True	100	100	100	1668	100	100	100	1668	KAK8440959.1	KAK8440959.1 hypothetical protein B9J08_02258 [Candidozyma auris]
B9J08_000301	B9J08_02259	True	100	100	100	962	100	100	100	962	KAK8440960.1	KAK8440960.1 hypothetical protein B9J08_02259 [Candidozyma auris]
B9J08_000302	B9J08_02260	True	100	100	100	238	100	100	100	238	KAK8440961.1	KAK8440961.1 hypothetical protein B9J08_02260 [Candidozyma auris]
B9J08_000303	B9J08_02261	True	100	100	100	869	100	100	100	869	KAK8440962.1	KAK8440962.1 hypothetical protein B9J08_02261 [Candidozyma auris]
B9J08_000306	B9J08_02264	True	100	100	100	748	100	100	100	748	KAK8440963.1	KAK8440963.1 hypothetical protein B9J08_02264 [Candidozyma auris]
B9J08_000307	B9J08_02265	True	100	100	100	1304	100	100	100	1304	KAK8440964.1	KAK8440964.1 hypothetical protein B9J08_02265 [Candidozyma auris]
B9J08_000308	B9J08_02266	True	100	100	100	763	100	100	100	763	KAK8440965.1	KAK8440965.1 hypothetical protein B9J08_02266 [Candidozyma auris]
B9J08_000309	B9J08_02267	True	100	100	100	888	100	100	100	888	KAK8440966.1	KAK8440966.1 hypothetical protein B9J08_02267 [Candidozyma auris]
B9J08_000310	B9J08_02268	True	100	100	100	739	100	100	100	739	KAK8440967.1	KAK8440967.1 hypothetical protein B9J08_02268 [Candidozyma auris]
B9J08_000311	B9J08_02269	True	100	100	100	566	100	100	100	566	KAK8440968.1	KAK8440968.1 hypothetical protein B9J08_02269 [Candidozyma auris]
B9J08_000312	B9J08_02270	True	100	100	100	2726	100	100	100	2726	KAK8440969.1	KAK8440969.1 hypothetical protein B9J08_02270 [Candidozyma auris]
B9J08_000313	B9J08_02271	True	100	100	100	777	100	100	100	777	KAK8440970.1	KAK8440970.1 hypothetical protein B9J08_02271 [Candidozyma auris]
B9J08_000314	B9J08_02272	True	100	100	100	1154	100	100	100	1154	KAK8440971.1	KAK8440971.1 hypothetical protein B9J08_02272 [Candidozyma auris]
B9J08_000315	B9J08_02273	True	100	100	100	914	100	100	100	914	KAK8440972.1	KAK8440972.1 hypothetical protein B9J08_02273 [Candidozyma auris]
B9J08_000316	B9J08_02274	True	100	100	100	919	100	100	100	919	KAK8440973.1	KAK8440973.1 hypothetical protein B9J08_02274 [Candidozyma auris]
B9J08_000317	B9J08_02275	True	100	100	100	1142	100	100	100	1142	KAK8440974.1	KAK8440974.1 hypothetical protein B9J08_02275 [Candidozyma auris]
B9J08_000319		False	100	100	100	731						KAK8440975.1 adenosine deaminase [Candidozyma auris]
B9J08_000320		False	100	100	100	909						KAK8440976.1 D-3-phosphoglycerate dehydrogenase 1 [Candidozyma auris]
B9J08_000321	B9J08_02279	True	100	100	100	1285	100	100	100	1285	KAK8440977.1	KAK8440977.1 hypothetical protein B9J08_02279 [Candidozyma auris]
B9J08_000322	B9J08_02280	True	100	100	100	231	100	100	100	231	KAK8440978.1	KAK8440978.1 hypothetical protein B9J08_02280 [Candidozyma auris]
B9J08_000323	B9J08_02281	True	100	100	100	1718	100	100	100	1718	KAK8440979.1	KAK8440979.1 hypothetical protein B9J08_02281 [Candidozyma auris]
B9J08_000324	B9J08_02282	True	100	100	100	972	100	100	100	972	KAK8440980.1	KAK8440980.1 hypothetical protein B9J08_02282 [Candidozyma auris]
B9J08_000325	B9J08_02283	True	100	100	100	2013	100	100	100	2013	KAK8440981.1	KAK8440981.1 hypothetical protein B9J08_02283 [Candidozyma auris]
B9J08_000326		False	100	100	100	1046						KAK8440982.1 protoporphyrinogen oxidase [Candidozyma auris]
B9J08_000327	B9J08_02285	True	100	100	100	225	100	100	100	225	KAK8440983.1	KAK8440983.1 hypothetical protein B9J08_02285 [Candidozyma auris]
B9J08_000328		False	100	100	100	760						KAK8440984.1 peptide chain release factor 1 [Candidozyma auris]
B9J08_000330	B9J08_02288	True	100	100	100	342	100	100	100	342	KAK8440986.1	KAK8440986.1 hypothetical protein B9J08_02288 [Candidozyma auris]
B9J08_000331	B9J08_02289	True	100	100	100	799	100	100	100	799	KAK8440987.1	KAK8440987.1 hypothetical protein B9J08_02289 [Candidozyma auris]
B9J08_000332	B9J08_02290	True	100	100	100	1533	100	100	100	1533	KAK8440988.1	KAK8440988.1 hypothetical protein B9J08_02290 [Candidozyma auris]
B9J08_000333	B9J08_02291	True	100	100	100	400	100	100	100	400	KAK8440989.1	KAK8440989.1 hypothetical protein B9J08_02291 [Candidozyma auris]
B9J08_000334	B9J08_02292	True	100	100	100	635	100	100	100	635	KAK8440990.1	KAK8440990.1 hypothetical protein B9J08_02292 [Candidozyma auris]
B9J08_000335	B9J08_02293	True	100	100	100	492	100	100	100	492	KAK8440991.1	KAK8440991.1 hypothetical protein B9J08_02293 [Candidozyma auris]
B9J08_000336	B9J08_02294	True	100	100	100	2486	100	100	100	2486	KAK8440992.1	KAK8440992.1 hypothetical protein B9J08_02294 [Candidozyma auris]
B9J08_000337	B9J08_02295	True	100	100	100	406	100	100	100	406	KAK8440993.1	KAK8440993.1 hypothetical protein B9J08_02295 [Candidozyma auris]
B9J08_000338	B9J08_02296	True	100	100	100	2409	100	100	100	2409	KAK8440994.1	KAK8440994.1 hypothetical protein B9J08_02296 [Candidozyma auris]
B9J08_000339	B9J08_02297	True	100	100	100	298	100	100	100	298	KAK8440995.1	KAK8440995.1 hypothetical protein B9J08_02297 [Candidozyma auris]
B9J08_000340	B9J08_02298	True	100	100	100	1734	100	100	100	1734	KAK8440996.1	KAK8440996.1 hypothetical protein B9J08_02298 [Candidozyma auris]
B9J08_000341	B9J08_02299	True	100	100	100	872	100	100	100	872	KAK8440997.1	KAK8440997.1 hypothetical protein B9J08_02299 [Candidozyma auris]
